participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
2,0.0,1.0,0.5,0.683249831199646,0.2278003692626953,0.001645765442198182,0.3764569822242994,0.3764569822242994,0.36897021452585854,154,1,21,21.0,3,13.333333333333334,10.115437613744211,35.002233502426726
23,1.0,1.0,1.0,0.7916001081466675,3.5152969360351562,0.0038066386011413027,0.1593916265270378,0.1593916265270378,0.14176036844066545,197,1,51,51.0,5,28.0,16.913854073935966,139.448597671311
9,0.0,1.0,0.5,0.695600152015686,18.283125936985016,0.003787168075640298,0.0488241360157351,0.0488241360157351,0.04138215829604072,227,1,17,17.0,4,24.5,20.786038435062927,142.23807767223582
6,1.0,1.0,1.0,0.0,51.262736320495605,0.000493121502338445,-0.4143108129501343,-0.4143108129501343,-0.42289695143699646,0,0,0,0.0,3,26.666666666666668,28.63675484164986,191.98880272742088
23,0.0,1.0,0.5,0.3916001319885254,4.439605712890625,9.546910961499169e-05,0.035052623599767685,0.035052623599767685,0.03032323531806469,230,0,0,0.0,4,37.25,32.470467734787626,196.43663782812476
1,1.0,1.0,0.5,0.5153000354766846,0.29375956058502206,-0.0004453471449404613,0.07947680341543528,0.07947680341543528,0.07007822248670786,67,2,19,16.5,2,36.0,10.98269292503834,152.11957770755632
23,0.0,1.0,0.5,0.15939998626708984,13.899855375289917,-0.00014800835905413295,-0.08255447447299957,-0.08255447447299957,-0.0858200266957283,236,0,0,0.0,6,9.5,17.290225703846684,81.2684920369452
14,1.0,1.0,1.0,0.48239994049072266,11.394796252641523,0.0012631429027081937,0.036336114134969594,0.036336114134969594,0.03805147126203021,180,1,124,124.0,4,29.0,8.21519004122042,57.58963288524383
17,1.0,1.0,1.0,0.4043002128601074,0.08054995536804199,0.0010628184977100952,0.17454268038272858,0.17454268038272858,0.15705670416355133,221,0,0,0.0,6,25.833333333333332,30.4099782658321,158.56290277735377
21,1.0,1.0,1.0,0.2691500186920166,4.210495471954346,0.0014851053451855115,0.02404031371265524,0.02404031371265524,0.013620215853055307,227,1,15,15.0,2,34.5,12.926592716818364,170.28150419765853
17,1.0,1.0,1.0,0.13234996795654297,148.35081577301025,-0.005103059679201498,-0.8381132483482361,-0.8381132483482361,-0.8224100470542908,23,0,0,0.0,1,10.0,33.36649652471796,178.14630121160664
16,1.0,1.0,1.0,0.12504994869232178,25.851536870002747,0.000881036495281615,-0.15475021811980236,-0.15475021811980236,-0.13677083956889616,236,1,25,25.0,2,60.5,22.504233858604128,115.04715519604699
14,1.0,1.0,1.0,0.04739999771118164,268.99339735507965,-0.007871149919052908,-1.6092774938430465,-1.6092774938430465,-1.5395973049143634,3,1,26,26.0,3,15.0,3.63727411873406,31.749474053669644
24,0.0,1.0,0.5,0.9825499057769775,0.5595493316650391,0.004082276579437733,0.4083377420902252,0.4083377420902252,0.3677566647529602,231,0,0,0.0,3,7.333333333333333,17.286618264685185,71.45695962379892
19,1.0,1.0,1.0,0.2602498531341553,18.87935519218445,-0.0019954808715484805,-0.19619439121037094,-0.19619439121037094,-0.17460693574697347,12,1,18,18.0,3,46.0,24.6565661774407,191.57882811255433
25,1.0,1.0,1.0,0.13954997062683105,136.62121427059174,-0.005588268316044468,-0.8682534966287734,-0.8682534966287734,-0.833454283479215,40,1,13,13.0,2,31.0,21.77274171827554,245.75753050836636
19,1.0,1.0,1.0,0.2358999252319336,1.0687010288238525,0.0006432246603407844,-0.05534522607922554,-0.05534522607922554,-0.059413399547338486,234,0,0,0.0,1,51.0,27.86258341626865,229.7467237754384
22,1.0,1.0,0.0,0.5957000255584717,0.0019000768661499023,-8.381000982413606e-05,0.22918534480066743,0.22918534480066743,0.21812024940679103,85,1,26,26.0,2,41.5,11.839200233521705,65.76526734702728
21,1.0,1.0,0.5,0.5410499572753906,0.48800086975097656,0.000803584560607567,0.2088990956544876,0.2088990956544876,0.21868661046028137,83,0,0,0.0,2,49.5,13.658174395577689,161.32505072135947
5,1.0,1.0,1.0,1.3346999883651733,0.3346998691558838,0.005293601984078988,0.4168868281167268,0.4168868281167268,0.39062067781175885,217,1,20,20.0,5,12.0,24.645997898534343,86.50856880890896
19,1.0,1.0,1.0,0.6379499435424805,2.9601480960845947,0.0030132148255517994,0.20316292345523834,0.20316292345523834,0.20064665377140045,236,0,0,0.0,5,20.0,22.90747686561341,150.16550425078822
22,1.0,1.0,1.0,0.616399884223938,1.2677894968252916,0.0012172434036611612,0.12176984850364396,0.12176984850364396,0.10951038157983574,141,1,25,25.0,4,29.75,19.011260008555993,153.37696128674594
5,1.0,1.0,0.5,1.1219000816345215,0.0,0.004343350627840277,0.6228811144828796,0.6228811144828796,0.5836800336837769,182,0,0,0.0,4,9.5,27.151897032947332,106.74285833455151
19,1.0,1.0,1.0,0.43870067596435547,1.4951484203338623,-0.0013772571426613224,0.07046249508857727,0.07046249508857727,0.07706692814826965,109,0,0,0.0,1,45.0,3.202024628170219,7.001875634875256
24,1.0,1.0,1.0,0.1827998161315918,12.666701316833496,-0.0136087401434699,-0.8187882304191589,-0.8187882304191589,-0.7638936638832092,117,0,0,0.0,2,6.5,13.505335148453561,30.110918508658195
21,1.0,1.0,0.5,0.6531499624252319,7.971666120347523,0.0007440384811245025,0.09997669277311878,0.09997669277311878,0.11311490186728283,196,1,26,26.0,2,66.0,28.114163534765314,373.5948129730219
12,0.0,1.0,0.5,0.46650004386901855,0.26889991760253906,-0.00010008911516174242,0.1368483155965805,0.1368483155965805,0.10109999775886536,74,0,0,0.0,4,19.0,18.983437334885107,121.34221712104876
4,0.0,1.0,0.5,0.3385000228881836,8.236297607421875,-0.000822374303770772,-0.017984990030527115,-0.017984990030527115,-0.030589930713176727,155,0,0,0.0,3,38.333333333333336,26.331664744899815,164.76327570090473
9,1.0,1.0,1.0,0.8482499122619629,0.0,0.00016459027346191709,0.4696783423423767,0.4696783423423767,0.4538033902645111,127,0,0,0.0,0,0.0,0.0,0.0
6,1.0,1.0,0.5,0.09329986572265625,40.42780292034149,-0.011876937901239754,-0.7834507071016207,-0.7834507071016207,-0.7136033100053909,57,1,25,25.0,4,21.5,22.13333785026941,99.42255901833427
22,0.0,1.0,0.0,0.21609997749328613,4.746673651716926,-0.0005682184410654361,0.006036279322225837,0.006036279322225837,0.015178107538006518,23,1,21,21.0,2,13.5,9.685992049294018,65.70928536546106
9,1.0,1.0,0.5,0.09975004196166992,178.76082110404968,0.00010282956212246147,-1.2143815750814189,-1.2143815750814189,-1.1960593300654476,10,1,20,20.0,4,17.75,11.557894495956251,82.3323115158895
6,0.0,1.0,0.0,0.6908401489257816,0.9012985229492188,0.0026069416777783658,0.26236453589507797,0.26236453589507797,0.2486980724334717,111,1,5,5.0,5,19.0,31.158958109865758,143.51500592440567
5,0.0,1.0,0.5,0.5222997665405273,4.739000082015991,-0.022762409244545853,-1.1848311026891072,-1.1848311026891072,-1.076153296309747,97,0,0,0.0,2,8.0,48.1665518043177,248.88215239872156
14,0.0,1.0,0.0,0.8729500770568848,0.0,0.0019196776363520872,0.45612988793900244,0.45612988793900244,0.4109554737721413,229,2,80,43.0,4,26.25,20.53188199437608,127.13078817282747
19,0.0,1.0,0.5,0.6946501731872559,2.380500316619873,0.0030596495257555326,0.34583365716008696,0.34583365716008696,0.33847075773007945,169,1,15,15.0,6,23.0,21.625119062669473,155.65588109250982
2,0.0,1.0,0.0,0.31370495963882616,28.487730728827092,0.0015171682124582263,-0.06432828470624448,-0.06432828470624448,-0.07625339737773504,163,1,90,90.0,4,27.5,12.6450939083395,165.26138880095448
24,0.0,1.0,0.5,0.4420003890991211,0.9986414909362793,0.0019275712311917887,0.16060157120227814,0.16060157120227814,0.14161363244056702,213,0,0,0.0,1,47.0,29.010738897906087,79.54387031066824
17,0.0,1.0,0.0,0.2983999252319336,1.7265076637268066,0.0005273748659631562,0.0418863371014595,0.0418863371014595,0.04899981990456581,218,0,0,0.0,4,20.25,32.43520565569418,196.06381916113617
13,1.0,1.0,1.0,0.2082500457763672,2.476400136947632,-0.011851037914532563,-1.0594382607987158,-1.0594382607987158,-0.9948865481467791,21,1,10,10.0,4,35.5,25.494632133304528,195.60006619279804
14,0.0,1.0,0.5,0.47154974937438965,0.19935035705566406,-0.0003145293686297,0.1933827385117736,0.1933827385117736,0.18499637179904513,91,1,11,11.0,3,25.0,16.314035925723218,118.49485157044762
24,0.0,1.0,0.5,0.21219968795776367,6.757318496704102,0.0011525527517672613,-0.04027264937758446,-0.04027264937758446,-0.04153025895357132,232,0,0,0.0,3,21.333333333333332,22.98405977292421,94.34864982005372
24,0.0,1.0,0.5,0.08529996871948242,91.17160606384277,-0.012884217438928357,-0.8910061717033386,-0.8910061717033386,-0.8439101576805115,15,0,0,0.0,0,0.0,0.0,0.0
2,1.0,1.0,0.0,0.26294994354248047,1.6819352455587198,0.0006602714855832351,0.06645163151785297,0.06645163151785297,0.06100029463831745,233,1,116,116.0,4,16.25,2.27397178977408,28.54453493380602
7,1.0,1.0,1.0,0.1327505111694336,4.159949779510498,-0.007848642785697904,-0.33785009384155273,-0.33785009384155273,-0.29984986782073975,160,0,0,0.0,0,0.0,0.0,0.0
23,1.0,1.0,0.0,0.07168974547550633,50.892993092536926,-0.0034832326083069566,-0.36170814560435494,-0.36170814560435494,-0.34380713070225005,80,1,56,56.0,3,23.0,17.704695572318524,127.14512355086542
24,0.0,1.0,0.5,0.12069988250732422,34.47489285469055,0.0009123658984926117,-0.2399117797613144,-0.2399117797613144,-0.22916999459266663,157,0,0,0.0,1,26.0,23.595689472359997,81.01208558315211
18,1.0,1.0,1.0,0.018350601196289062,159.86536860466003,-0.011746619533037588,-1.2547887563705444,-1.2547887563705444,-1.2047396898269653,10,0,0,0.0,1,37.0,18.10544305892673,46.907599251931
16,0.0,1.0,0.5,0.1262497901916504,11.247364521026611,-0.0009376371055707393,-0.15836164355278015,-0.15836164355278015,-0.13645683228969574,88,0,0,0.0,0,0.0,0.0,0.0
26,1.0,1.0,1.0,0.3058500289916992,28.034472465515137,-0.002910091552539328,-0.3576861023902893,-0.3576861023902893,-0.35368970036506653,36,0,0,0.0,6,16.0,20.55321236213847,136.97513570904582
21,0.0,1.0,0.5,0.618399977684021,2.7031519412994385,0.0013032238024482609,0.04288063924523849,0.04288063924523849,0.03782804939481948,236,1,35,35.0,3,37.0,23.016943595953943,130.4394880217748
7,1.0,1.0,0.5,0.08620023727416992,96.520348072052,-0.007736882253010137,-0.7463395595550537,-0.7463395595550537,-0.7268833518028259,33,0,0,0.0,3,8.333333333333334,14.388048996444354,49.755408209158226
18,1.0,1.0,1.0,0.45889997482299805,0.16899871826171875,0.001006898734432854,0.06541716307401657,0.06541716307401657,0.05096999928355217,227,0,0,0.0,1,10.0,33.556623758502475,169.93076850194234
4,0.0,1.0,0.5,0.5530498027801514,0.36515021324157715,-0.0005880024987643083,0.20123879611492157,0.20123879611492157,0.1819533407688141,167,0,0,0.0,3,49.666666666666664,24.49393505734878,231.88630042075894
9,1.0,1.0,1.0,0.010999917984008789,48.29515182971954,4.9314030986975765e-05,-0.24330085390227757,-0.24330085390227757,-0.23519144271936068,1,1,20,20.0,5,14.4,13.144294956008196,66.60974052779986
6,1.0,1.0,0.0,0.5408000946044922,7.8013474215631895,0.002880001755913626,0.13379459768407959,0.13379459768407959,0.13073922119278839,211,1,22,22.0,4,27.5,9.593767224499116,71.30825935253587
6,1.0,1.0,1.0,0.10774993896484375,105.21728301048279,-0.008447415107305293,-0.8265443444252014,-0.8265443444252014,-0.7822531461715698,44,0,0,0.0,3,7.333333333333333,23.71727075622995,107.39324446868977
17,1.0,1.0,0.5,0.10575008392333984,18.33330011367798,-0.008810952678713012,-0.6576999425888062,-0.6576999425888062,-0.6378933787345886,80,0,0,0.0,2,44.5,31.620161176166334,226.59075590034064
3,1.0,1.0,0.5,0.5200999975204468,0.1874004602432251,0.0024383615128591766,0.23422145944104417,0.23422145944104417,0.21980119132897186,226,1,16,16.0,2,21.0,14.464367934667873,130.3565988859654
26,1.0,1.0,0.5,0.34695005416870117,0.013750076293945312,0.000724270500764988,0.14688146114349365,0.14688146114349365,0.13756319880485535,174,0,0,0.0,0,0.0,0.0,0.0
1,0.0,1.0,0.0,0.2752499580383301,0.3726499080657959,0.0005981864971393011,0.02953087176954696,0.02953087176954696,0.04220915547123661,164,1,17,17.0,1,16.0,0.8470893857618317,12.706340786427319
25,1.0,1.0,1.0,0.4058504104614258,20.36344861984253,-0.004638201889819968,-0.03848325461149216,-0.03848325461149216,-0.01819324493408203,104,0,0,0.0,1,25.0,20.59449686297838,55.49192723172648
24,0.0,1.0,0.5,0.004450321197509766,211.56203937530518,-0.004065011809234966,-1.6449631452560425,-1.6449631452560425,-1.5975531339645386,5,0,0,0.0,2,32.0,18.14421215137477,133.2273912960206
22,1.0,1.0,1.0,0.5467499494552612,1.2118502855300903,0.00041276212122517297,0.1466954337896677,0.1466954337896677,0.13961276290237262,161,1,29,29.0,3,25.333333333333332,17.768755179428208,151.51945053923487
4,0.0,1.0,0.5,0.33495323657989484,1.9983853510447913,-0.00019452674909701176,0.05210114883471139,0.05210114883471139,0.07835876555669875,209,1,14,14.0,3,37.666666666666664,27.48596617778991,217.9182727670035
18,1.0,1.0,1.0,0.0,207.45233011245728,-0.0025636684056381353,-1.5352540016174316,-1.5352540016174316,-1.4671499729156494,0,0,0,0.0,4,30.75,30.812675697014893,210.86798038640416
9,1.0,1.0,1.0,0.826200008392334,0.03754985332489014,0.001087075613630889,0.44165471585994026,0.44165471585994026,0.40854362409714373,210,1,18,18.0,2,23.5,23.375281109675598,141.8210625440442
24,0.0,1.0,0.5,0.7051000595092773,0.06655025482177734,0.0015852837314289932,0.3251707851886749,0.3251707851886749,0.30967965722084045,212,0,0,0.0,1,31.0,47.78074520931979,218.6964030750237
24,1.0,1.0,1.0,0.09625005722045898,42.2571976184845,-0.01350206425657478,-1.1493033170700073,-1.1493033170700073,-1.086086630821228,83,0,0,0.0,1,7.0,3.1694911448499163,15.64336749735872
25,1.0,1.0,1.0,0.09109997749328613,58.19875490665436,-0.009526734002353803,-0.8625723873009662,-0.8625723873009662,-0.8310559257453051,77,1,40,40.0,3,21.333333333333332,9.179937080795215,105.77787315279271
17,0.0,1.0,0.5,0.1134500503540039,21.622499227523804,-0.000594434041738054,-0.1285959929227829,-0.1285959929227829,-0.10987997055053711,18,0,0,0.0,2,12.5,4.256617047160023,17.418320522064224
22,1.0,1.0,1.0,0.39740002155303955,2.812581958089556,-9.307362464740166e-05,0.10154458666652567,0.10154458666652567,0.0850673496439344,229,2,31,30.0,6,14.333333333333334,14.454796166409736,86.92018879548745
18,0.0,1.0,0.0,0.5994501113891602,27.060262441635132,0.002892196589262673,-0.10433640331029892,-0.10433640331029892,-0.12208345532417297,236,0,0,0.0,3,43.666666666666664,38.42266607243821,342.90424261703225
24,1.0,1.0,0.5,0.5105998516082764,14.795155048370361,0.00279643375478764,0.014049514196813107,0.014049514196813107,0.005739943124353886,181,0,0,0.0,6,23.5,24.61723317581634,118.19785960520498
6,0.0,1.0,0.0,0.17815017700195312,20.103150844573975,-0.008118679379301589,-0.4329337775707245,-0.4329337775707245,-0.4043733477592468,87,0,0,0.0,1,31.0,16.293998193612165,42.564949339251214
9,1.0,1.0,1.0,0.5205999612808228,1.4978432655334473,0.001855191618808106,0.06499532104041505,0.06499532104041505,0.04399662812550863,134,1,16,16.0,3,40.666666666666664,26.11887353041219,186.99674172534537
6,0.0,1.0,0.5,0.6764500141143799,5.193949937820435,0.00016249253242503123,0.2507333856091721,0.2507333856091721,0.35605340003967284,223,1,7,7.0,1,9.0,16.49390717992676,87.37017725639372
9,1.0,1.0,1.0,0.33770012855529785,95.71930661877843,0.005475025179997988,-0.4379629958028029,-0.4379629958028029,-0.4471547453229246,236,1,60,60.0,1,45.0,11.328583517847948,116.36627284790235
9,1.0,1.0,0.5,0.5053501129150391,0.7261495590209961,0.0014559371589310665,0.10369661840205455,0.10369661840205455,0.09069173886343039,234,1,135,135.0,2,34.5,1.6876321646535017,18.14924087807686
2,1.0,1.0,0.5,0.17514991760253906,7.477647542953491,0.0004425098926807964,-0.102275051176548,-0.102275051176548,-0.10619327425956726,220,0,0,0.0,4,11.0,24.057508502428437,151.80015811730036
21,1.0,1.0,1.0,0.8752498626708984,0.05404996871948242,0.0019969789403770726,0.2783808410167694,0.2783808410167694,0.2512665092945099,236,0,0,0.0,1,19.0,28.00231439410023,111.58608721241171
7,1.0,1.0,1.0,0.35435009002685547,13.065335750579834,-0.00116978756957726,0.03033754602074623,0.03033754602074623,0.01761353760957718,100,0,0,0.0,2,16.0,26.216260092310577,105.55836654602646
23,1.0,1.0,0.5,0.7556500434875488,0.01789999008178711,0.00295718579620881,0.4061718285083771,0.4061718285083771,0.39653995633125305,194,0,0,0.0,2,6.5,18.632755295135315,82.02697090098724
23,0.0,1.0,0.0,0.16775012016296387,25.3524010181427,-0.0022377764614570543,-0.16778714244375753,-0.16778714244375753,-0.1500360143178424,69,1,51,51.0,2,34.0,4.289682856310492,23.723783018937162
16,1.0,1.0,1.0,0.04439997673034668,222.38608634471893,-0.008486252175564268,-1.442696823349482,-1.442696823349482,-1.3861157536506652,27,1,7,7.0,2,9.0,10.50509887415096,44.26025387179175
24,1.0,1.0,0.5,0.0,245.39795899391174,-0.0019105344009697214,-1.7277963161468506,-1.7277963161468506,-1.6780399084091187,0,0,0,0.0,1,31.0,25.299527394456167,77.96531475398287
19,1.0,1.0,1.0,0.05294990539550781,88.4020094871521,-0.011388316614184294,-0.9126787781715393,-0.9126787781715393,-0.872290313243866,11,0,0,0.0,1,52.0,13.417123910419894,28.92929521481933
17,0.0,1.0,0.5,0.2864501476287842,0.5059499740600586,-0.00015876403756248688,0.06950291246175766,0.06950291246175766,0.06990330666303635,125,0,0,0.0,1,36.0,32.833271910293924,171.70224870779603
23,1.0,1.0,1.0,0.9657000303268433,0.24030005931854248,-0.001376194513058644,0.24473454127331826,0.24473454127331826,0.256627866007247,96,1,52,52.0,5,18.6,17.255895245768958,89.51766277508426
14,0.0,1.0,0.5,0.005750179290771484,202.60964095592502,-0.003577397216240866,-1.3125896096732546,-1.3125896096732546,-1.270291612590936,6,1,57,57.0,3,15.333333333333334,13.280118323109493,91.59592873269658
24,0.0,1.0,0.5,0.49084949493408203,15.102571725845337,0.003939620587434181,-0.04464063420891762,-0.04464063420891762,-0.049070246517658234,236,0,0,0.0,2,19.0,27.97541425888612,148.39476262434783
24,0.0,1.0,0.5,0.08864998817443848,15.596246361732483,-0.0019736767758485076,-0.25462112824122113,-0.25462112824122113,-0.259176938533783,21,1,9,9.0,1,25.0,27.220236086299515,220.39315341651394
13,1.0,1.0,1.0,0.12750005722045898,10.277208985820891,-3.079897751262483e-05,-0.281281182534584,-0.281281182534584,-0.274256673295807,205,1,92,92.0,3,48.333333333333336,21.879807007538158,162.6131934317028
4,1.0,1.0,1.0,0.7039999961853027,0.19639992713928223,-0.0004114523496541018,0.29586896815883457,0.29586896815883457,0.2766175143563428,125,1,28,28.0,3,20.0,8.641100915481514,88.41953010691869
13,1.0,1.0,1.0,0.047252933184305235,169.1615971326828,-0.007098026486573648,-1.2597125134890592,-1.2597125134890592,-1.211086622873942,8,0,0,0.0,3,27.0,27.551132133083332,177.0755569873733
3,0.0,1.0,0.5,0.6290498971939087,0.01510000228881836,0.0019492650828700634,0.36152532558400924,0.36152532558400924,0.34845001697540284,228,1,15,15.0,3,23.0,13.769750473795545,58.24131283834752
15,0.0,1.0,0.5,0.05469989776611328,43.69795215129852,-0.004213916148559581,-0.43078673539785395,-0.43078673539785395,-0.40120225129304105,2,1,32,32.0,3,11.0,5.944193436399093,31.892470413555298
6,1.0,1.0,1.0,0.07494997978210449,44.382097482681274,-0.010822571038880168,-0.7137184570610272,-0.7137184570610272,-0.6599637667338053,99,1,23,23.0,2,8.5,4.452993730926042,20.27546959639169
16,1.0,1.0,1.0,0.0,230.85093212127686,0.0008988827357085049,-1.1769301891326904,-1.1769301891326904,-1.1258069276809692,0,0,0,0.0,1,40.0,31.69453546158291,98.74042459146452
11,1.0,1.0,1.0,0.17175006866455078,11.800639629364014,0.001166146238685825,-0.1263410449028015,-0.1263410449028015,-0.11824652552604675,187,0,0,0.0,3,32.0,16.184046996664502,132.18319324840778
24,1.0,1.0,1.0,0.13950014114379883,167.96557760238647,-0.01269046034497961,-1.14668607711792,-1.14668607711792,-1.0861197710037231,78,0,0,0.0,2,22.0,32.08871119516865,183.59545301902716
25,1.0,1.0,1.0,0.07190001010894775,170.18398433923718,-0.00030659975750795275,-0.9125699898864649,-0.9125699898864649,-0.8755655653436868,11,1,155,155.0,2,43.0,17.318896919958547,65.59103528519117
7,1.0,1.0,1.0,0.16225004196166992,18.854949355125427,-0.008950927654563278,-0.4515133195788548,-0.4515133195788548,-0.40193525249575396,113,1,26,26.0,2,11.5,14.50509242182144,46.71358460922572
11,1.0,1.0,1.0,0.8568501472473145,1.643049716949463,-0.0008839868764640782,0.21259118616580963,0.21259118616580963,0.20433667302131653,122,0,0,0.0,3,52.666666666666664,35.193156324997666,270.8939818411293
8,1.0,1.0,1.0,0.4346504211425781,1.7504961490631104,0.001739352497212322,0.1034034863114357,0.1034034863114357,0.08200345188379288,211,0,0,0.0,4,16.0,20.12320553552211,109.07568503665705
21,1.0,1.0,0.0,0.3321998119354248,5.025500059127808,-0.004985866447858436,-0.06919742410193012,-0.06919742410193012,0.060639942487080906,118,1,9,9.0,3,21.666666666666668,25.87680437097878,253.92357648803537
26,1.0,1.0,1.0,1.190199851989746,0.15779995918273926,0.004962542306267018,0.6074209809303284,0.6074209809303284,0.5751266479492188,210,0,0,0.0,6,22.666666666666668,21.277694632952436,115.57038641285698
4,0.0,1.0,0.5,0.4695000648498535,0.7475528717041016,-0.00018019278182949424,0.12062077224254608,0.12062077224254608,0.076449915766716,181,0,0,0.0,5,21.0,25.2479307534257,146.70934396615615
19,1.0,1.0,1.0,0.15115022659301758,82.76984429359436,-0.014120654138273788,-1.0993016958236694,-1.0993016958236694,-1.0471631288528442,75,0,0,0.0,1,56.0,24.68680931740508,125.09031584121423
24,1.0,1.0,0.5,0.42744970321655273,1.268198013305664,0.0013874065922881908,0.13332051038742065,0.13332051038742065,0.12072674185037613,199,0,0,0.0,5,17.0,30.278484425760816,168.04720485647312
4,0.0,1.0,0.5,0.3500998020172119,15.414952754974365,-0.004429728536429135,-0.2766001522541046,-0.2766001522541046,-0.23845018446445465,105,0,0,0.0,1,121.0,33.728937458456805,354.3731295436876
3,0.0,1.0,0.5,0.3226499557495117,6.95264196395874,5.5137576688144704e-05,0.03018307499587536,0.03018307499587536,0.027413399890065193,113,0,0,0.0,4,11.0,15.929473363578758,79.87353651862577
23,1.0,1.0,1.0,0.4203004837036133,3.0541934967041016,-0.00022334060824309265,0.1234855204820633,0.1234855204820633,0.12012360990047455,232,0,0,0.0,3,34.0,29.1261546266778,213.6358434690396
23,1.0,1.0,1.0,0.2640995979309082,9.126003980636597,0.0012283713673954424,-0.006327975075691938,-0.006327975075691938,-0.009013382717967033,219,0,0,0.0,2,48.5,23.4006629397202,93.13891829015517
