participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration,saccade_count,avg_saccade_duration,avg_saccade_peak_vel,avg_saccade_amplitude
4,0.0,0.0,,0.04185009002685547,25.425496101379395,-0.004672715265848891,-0.3279482126235962,-0.3279482126235962,-0.3537561893463135,15,0,0,0.0,3,30.666666666666668,29.035234692535344,148.74391963417148
4,0.0,0.0,,0.24579977989196777,6.732600688934326,0.003790378007818908,-0.04463036730885506,-0.04463036730885506,-0.035100072622299194,100,0,0,0.0,2,54.0,37.93611768755894,247.0804803460917
18,1.0,0.0,,0.5934000015258789,1.722548484802246,0.005054131303658694,0.17002268135547638,0.17002268135547638,0.1446250081062317,99,0,0,0.0,2,27.0,27.870123657593112,138.26611299463414
22,0.0,0.0,,0.3251999616622925,0.0013499259948730469,0.0016673579601023223,0.12508917568076364,0.12508917568076364,0.1251055255532264,92,1,39,39.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.6260998249053955,2.0319509506225586,-0.00037813840016768163,0.010177576643788917,0.010177576643788917,-0.004291137059529548,56,1,17,17.0,3,23.0,24.845122694473048,237.21876727349957
2,0.0,0.0,,0.20670008659362793,4.309184684472926,0.002060899211383219,-0.024229177042969268,-0.024229177042969268,-0.03445616364479065,97,1,33,33.0,2,22.5,2.7061019313847905,43.133925946065744
3,0.0,0.0,,0.11724996566772461,9.650944471359253,0.003129423103220472,-0.06303218491057046,-0.06303218491057046,-0.06958740949630737,116,1,11,11.0,1,10.0,25.78222648097442,178.66382825358986
8,1.0,0.0,,0.19910001754760742,6.925407886505127,-0.00023443466034687869,-0.047848448157310486,-0.047848448157310486,-0.05353763699531555,77,0,0,0.0,4,9.5,15.65016623399938,73.11645613688565
4,0.0,0.0,,0.3239002227783203,0.0,0.0013319384887550793,0.18141590058803558,0.18141590058803558,0.16953134536743164,106,0,0,0.0,1,9.0,1.0703745714343464,3.4369016093996247
8,1.0,0.0,,0.20325016975402832,7.075200319290161,-0.000323856798204668,-0.04648889973759651,-0.04648889973759651,-0.03725624084472656,75,0,0,0.0,2,12.0,26.746622697369627,130.74238950436032
7,0.0,0.0,,0.48835015296936035,0.0,0.004109902086939032,0.21297678376874354,0.21297678376874354,0.2046966049177893,101,1,29,29.0,3,9.333333333333334,9.703835085647837,30.656642112249457
7,1.0,0.0,,0.0,10.710950374603271,-0.005075530815493239,-0.24720003971686735,-0.24720003971686735,-0.28094920735295403,0,1,22,22.0,1,22.0,26.62588757294237,80.02732350032674
15,1.0,0.0,,0.20580005645751953,31.19879722595215,-0.020965818299163736,-1.0298268795013428,-1.0298268795013428,-0.9683560729026794,22,0,0,0.0,2,10.5,20.701722183747073,131.90473483109224
15,0.0,0.0,,0.4324500560760498,0.9449491500854492,0.0034341239677664385,0.1277923732995987,0.1277923732995987,0.14426255226135254,87,0,0,0.0,2,8.5,31.835934011535507,162.7851030624854
9,1.0,0.0,,0.12425017356872559,1.5535998344421387,-0.011720600224202496,-0.3114314089473496,-0.3114314089473496,-0.34892505407333374,50,1,11,11.0,2,12.0,7.719036192075616,51.15939702066275
2,0.0,0.0,,0.05080008506774902,4.787649989128113,-0.033459995146742465,-1.1467245511519606,-1.1467245511519606,-1.1636962175369265,29,1,55,55.0,1,31.0,1.467901924031031,44.03705772092972
25,0.0,0.0,,0.3171730362451992,2.0871511697769165,0.0028733398738882087,0.061146546123374224,0.061146546123374224,0.02712231320448405,83,1,23,23.0,2,23.5,15.66821977470697,85.28340096973305
4,0.0,0.0,,0.6175000667572021,0.25530004501342773,0.004385214782035928,0.2686688005924225,0.2686688005924225,0.25055626034736633,106,0,0,0.0,2,36.5,37.93611768755894,174.25539621084545
14,0.0,0.0,,0.0,6.545650243759155,-0.011288486574409616,-1.3713129758834839,-1.3713129758834839,-1.304168939590454,0,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.1858997344970703,0.7335505485534668,-0.002054301675090696,0.0041610850021243095,0.0041610850021243095,0.01615619659423828,17,0,0,0.0,1,6.0,3.741451310720616,7.482902621441232
22,0.0,0.0,,0.12814998626708984,1.862152099609375,0.0012446988586305497,-0.0016560758231207728,-0.0016560758231207728,0.005043745040893555,99,0,0,0.0,1,116.0,2.453658429354522,9.51865739865793
15,0.0,0.0,,0.5127748313703036,0.0,0.003050070887344105,0.31760355753776354,0.31760355753776354,0.296825748710541,88,1,56,56.0,3,9.0,10.093177223925926,40.65497547730681
24,1.0,0.0,,0.21759986877441406,1.1621487140655518,0.001918363596892146,0.061455611139535904,0.061455611139535904,0.05422505736351013,60,0,0,0.0,2,15.0,9.703337472694177,48.68696055350653
24,1.0,0.0,,0.12985014915466309,4.953150749206543,0.0003994306696729845,-0.04516666755080223,-0.04516666755080223,-0.04829370975494385,3,0,0,0.0,2,30.5,23.05333182922676,146.2469752743043
19,1.0,0.0,,0.9865999221801758,0.8916988372802734,0.008232441220243993,0.4134804606437683,0.4134804606437683,0.4089813232421875,112,0,0,0.0,3,25.0,17.84475778959443,165.92043463529876
17,1.0,0.0,,0.30900001525878906,0.21285057067871094,0.002023486515892896,0.15304653346538544,0.15304653346538544,0.14809367060661316,107,0,0,0.0,3,15.0,25.174756382369456,100.7989176430624
14,0.0,0.0,,0.2883000373840332,0.04375028610229492,0.001013778373948531,0.1929071694612503,0.1929071694612503,0.1844123899936676,36,0,0,0.0,2,13.0,5.390337903684578,18.231720079481903
3,1.0,0.0,,0.5458502769470215,0.02279949188232422,0.005125767120390827,0.2299720197916031,0.2299720197916031,0.22250020503997803,109,0,0,0.0,1,9.0,1.5738307182392903,6.638106434279999
16,1.0,0.0,,0.08659982681274414,11.315611362457275,0.0019915371739785206,-0.10360737144947052,-0.10360737144947052,-0.07971256971359253,66,0,0,0.0,1,116.0,17.80335555783223,80.32335991751152
14,0.0,0.0,,0.030399799346923828,1.2882494926452637,-0.005005072724872956,-0.21062524616718292,-0.21062524616718292,-0.19888746738433838,33,0,0,0.0,1,23.0,18.9783391252631,52.63533581932287
21,1.0,0.0,,0.22419977188110352,0.20760011672973633,-0.0013009476607016175,-0.025298750028014183,-0.025298750028014183,-0.03228759765625,27,0,0,0.0,3,15.666666666666666,9.424493449262751,81.1616632172236
2,0.0,0.0,,0.24755001068115234,4.815750002861023,-0.010516754005516327,-0.2679925183964591,-0.2679925183964591,-0.37928665777047477,71,1,11,11.0,3,12.0,15.748975607838963,100.73888223870972
4,0.0,0.0,,0.5191500186920166,0.0,0.003220533027312212,0.3212072253227234,0.3212072253227234,0.30808746814727783,103,0,0,0.0,2,10.0,10.168632897563283,31.41818614797059
9,1.0,0.0,,0.3663501739501953,0.4880514144897461,0.0027880287086088818,0.18145190179347992,0.18145190179347992,0.16277480125427246,116,0,0,0.0,1,96.0,24.986058109663993,62.133147661147405
23,0.0,0.0,,1.118399977684021,0.03665006160736084,0.009282695502857848,0.6523077294357822,0.6523077294357822,0.6114065945148468,102,1,56,56.0,3,25.333333333333332,22.17962219059676,105.71716776886778
13,0.0,0.0,,0.43289995193481445,0.3198907114055052,-0.002602730711374413,-0.06406381344183898,-0.06406381344183898,-0.052722383827859653,116,1,72,72.0,3,19.0,2.44617605603497,44.031169008628694
19,1.0,0.0,,0.06870031356811523,18.171542644500732,-0.0019238656748632598,-0.22679775953292847,-0.22679775953292847,-0.19473111629486084,2,0,0,0.0,2,36.5,18.993116777306106,97.79747854098383
7,0.0,0.0,,0.0,2.2674036026000977,-0.0010350027421493014,-0.17405399680137634,-0.17405399680137634,-0.17603760957717896,0,0,0,0.0,1,18.0,28.815545232521583,96.57827563562219
14,0.0,0.0,,0.10535049438476562,3.721646308898926,-0.0038618267080020633,-0.1126074269413948,-0.1126074269413948,-0.11589980125427246,8,0,0,0.0,1,8.0,7.517787603619801,16.371236449183822
26,0.0,0.0,,0.12460041046142578,0.10844755172729492,0.0006695329248847124,0.056861668825149536,0.056861668825149536,0.05073142051696777,107,0,0,0.0,1,116.0,0.8617294584966488,9.760241144782547
6,0.0,0.0,,0.21644973754882812,6.885429084300994,-0.002105589280815698,0.01853120174163428,0.01853120174163428,0.07703603506088252,38,1,19,19.0,1,32.0,5.353330794818265,80.87968759503484
22,0.0,0.0,,0.43470001220703125,0.49430298805236816,0.0035418025860869833,0.09941184520721436,0.09941184520721436,0.09998741745948792,107,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.41774988174438477,3.349150061607361,-0.0009434455210574211,0.06609047579969096,0.06609047579969096,0.06978113949298859,107,1,1,1.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.15584993362426758,4.622655868530273,0.0013523862145709482,-0.10334676504135132,-0.10334676504135132,-0.06455016136169434,76,0,0,0.0,3,24.333333333333332,26.864719986628526,103.0619214406139
25,0.0,0.0,,0.42803026800570265,0.6414505243301392,0.0027765611908440787,0.12740699144510123,0.12740699144510123,0.11886635649463406,101,1,23,23.0,3,15.0,13.229996845802154,100.60207943803134
12,1.0,0.0,,0.19635009765625,11.702146768569946,0.0017589693826635024,-0.08094865828752518,-0.08094865828752518,-0.028706222772598267,94,0,0,0.0,1,11.0,20.983321962617996,78.03554348561435
17,1.0,0.0,,0.019299983978271484,0.5072996616363525,-0.0006926140703539923,-0.08606964349746704,-0.08606964349746704,-0.07436874508857727,1,0,0,0.0,1,13.0,11.023250767204608,22.362196296876665
24,0.0,0.0,,0.3053499460220337,0.014950037002563477,0.0001603059683057255,0.14838635564869285,0.14838635564869285,0.13382326894336277,114,1,21,21.0,1,29.0,11.504526549577804,241.5950575411331
22,0.0,0.0,,0.4383000135421753,0.4003998041152954,0.0032745549284909897,0.17529123766809449,0.17529123766809449,0.17238551166749772,71,1,30,30.0,1,11.0,6.150975524582118,61.50975524582088
17,1.0,0.0,,0.07125020027160645,4.82439398765564,-0.0013151337501644675,-0.06321820616722107,-0.06321820616722107,-0.06942480802536011,5,0,0,0.0,1,13.0,13.588183907394926,71.15413117180692
6,0.0,0.0,,0.09630012512207031,2.8798991441726685,-0.00220638088891609,-0.1048768228954739,-0.1048768228954739,-0.11493605576959764,11,1,20,20.0,1,10.0,8.046023954943735,72.4142155944934
5,0.0,0.0,,0.0,52.85884976387024,-0.010229955651508601,-1.1474248170852661,-1.1474248170852661,-1.0938999652862549,0,0,0,0.0,1,12.0,0.21600341796875,1.3920119714381445
6,0.0,0.0,,0.21899986267089844,4.001070656274495,0.0008701088447112319,0.005833757229340382,0.005833757229340382,0.0060243496769352145,69,1,18,18.0,2,17.0,3.4610380903645366,34.868593350087586
3,0.0,0.0,,0.17309999465942383,0.37205004692077637,-0.0006935300314166848,-0.08475421840309078,-0.08475421840309078,-0.08141641914844511,85,1,3,3.0,3,10.0,19.11089096232957,101.98258102483044
1,1.0,0.0,,0.32959985733032227,2.2500133514404297,0.0019653842147239245,0.026586415246129036,0.026586415246129036,0.04878723621368408,108,0,0,0.0,2,21.0,24.65565655160915,101.52319519365409
3,0.0,0.0,,0.18039989471435547,0.9886579513549805,0.0015765580660925722,0.031407736241817474,0.031407736241817474,0.038455843925476074,89,0,0,0.0,3,10.0,9.168381257426121,40.47233963503551
1,1.0,0.0,,0.2333998680114746,0.8566999435424805,-0.000661278328731714,0.040225278586149216,0.040225278586149216,0.05318117141723633,79,0,0,0.0,3,15.0,9.635022587583128,44.38790617747954
26,0.0,0.0,,0.3238997459411621,0.32520055770874023,0.0025983593919054276,0.14383579790592194,0.14383579790592194,0.14891862869262695,93,0,0,0.0,1,38.0,1.2445220845304639,12.110857411984616
19,1.0,0.0,,0.12190008163452148,14.918702125549316,-0.011872425300010354,-0.6147935390472412,-0.6147935390472412,-0.5796688199043274,3,0,0,0.0,2,21.5,23.8468363442187,245.61726148357744
2,1.0,0.0,,0.23350000381469727,0.7734496593475342,0.00032246706318260905,0.03544486995436189,0.03544486995436189,0.01568196548355949,116,1,23,23.0,2,20.0,3.411184619877916,9.489787412957618
17,1.0,0.0,,0.08134984970092773,2.025250196456909,-0.0034126148399808414,-0.14578765630722046,-0.14578765630722046,-0.16187497973442078,31,0,0,0.0,4,17.5,22.962413844859665,128.2424409594787
23,0.0,0.0,,0.16950035095214844,4.107091426849365,0.0022755393995653687,-0.029642509296536446,-0.029642509296536446,-0.029062271118164062,64,0,0,0.0,4,14.0,15.706227046453545,97.23627941706074
22,0.0,0.0,,0.5841999053955078,0.10275006294250488,0.003824778285151818,0.22086617350578308,0.22086617350578308,0.21293747425079346,107,0,0,0.0,1,8.0,31.753626689156572,157.86212060732376
23,0.0,0.0,,0.0577998161315918,11.335847854614258,-0.0022862477090961884,-0.2128537893295288,-0.2128537893295288,-0.19170618057250977,18,0,0,0.0,2,28.0,30.12332428520579,164.12517657419346
7,1.0,0.0,,0.08249998092651367,9.099847316741943,0.0004910343666489978,-0.0974341630935669,-0.0974341630935669,-0.09049999713897705,6,0,0,0.0,1,108.0,18.538929834757234,52.68441303472019
26,0.0,0.0,,0.532249927520752,0.12274980545043945,0.003813072564970661,0.3033914864063263,0.3033914864063263,0.3059937655925751,67,0,0,0.0,3,33.0,21.076075123321996,120.29093699296136
24,0.0,0.0,,0.3828625423567633,0.6880998611450195,0.003494091192502534,0.09527503730904341,0.09527503730904341,0.0713144839661462,105,1,27,27.0,2,19.5,10.441019621207312,72.14535003837747
17,1.0,0.0,,0.5296499729156494,0.09500002861022949,0.004561581988078046,0.20886075496673584,0.20886075496673584,0.21520006656646729,116,0,0,0.0,2,19.0,25.41941451185988,171.89903906768336
7,1.0,0.0,,0.3224000930786133,0.1308002471923828,0.0006266766770407774,0.07197599858045578,0.07197599858045578,0.06264990568161011,54,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.312999963760376,5.415369771420956,-0.002552603665580692,0.0546746121512519,0.0546746121512519,0.056398294722804665,20,1,31,31.0,2,12.5,3.9294917219380436,40.609342251795965
17,1.0,0.0,,0.12839984893798828,1.9377501010894775,-0.0039285839976874815,-0.12730772793293,-0.12730772793293,-0.1185375452041626,23,0,0,0.0,4,14.5,15.646449983982185,100.37532880694148
14,0.0,0.0,,0.2989497184753418,0.0,0.0005862849989467459,0.1672532856464386,0.1672532856464386,0.1621936559677124,101,0,0,0.0,1,42.0,1.6800606435111505,18.256788912393997
1,1.0,0.0,,0.02760004997253418,7.9463512897491455,-0.0010200361872579001,-0.1793713600207598,-0.1793713600207598,-0.18074386756383054,87,1,73,73.0,1,34.0,10.503230958629935,137.38482770348335
5,0.0,0.0,,0.9508500099182129,0.11640012264251709,0.007878408549878061,0.3771134181919261,0.3771134181919261,0.35356837771009175,111,1,73,73.0,1,26.0,5.010741419982952,109.35045126086706
6,0.0,0.0,,0.09219980239868164,10.341250777244568,-0.019610869545776448,-0.8474719544761201,-0.8474719544761201,-0.8755481815651843,23,1,18,18.0,2,10.0,13.880995233802167,62.11466834163112
25,0.0,0.0,,0.42012301316628076,0.0,0.0008162719435622924,0.2199067840209374,0.2199067840209374,0.22112578239578468,47,1,23,23.0,2,24.5,7.122740247665251,76.3451626326079
21,0.0,0.0,,0.23345017433166504,3.9733999967575073,-0.015084881019905991,-0.2182046857654539,-0.2182046857654539,-0.26308064704591577,91,1,21,21.0,1,21.0,18.64974281136936,70.82117580436942
23,0.0,0.0,,0.0863494873046875,0.08150053024291992,-7.04181773300021e-05,0.02904353104531765,0.02904353104531765,0.02325606346130371,35,0,0,0.0,1,56.0,5.204740625407418,25.907001351020345
7,0.0,0.0,,0.12505006790161133,0.9605488777160645,-0.0007511913185969701,0.0015927787171676755,0.0015927787171676755,-0.0057187676429748535,53,0,0,0.0,1,12.0,18.160146356985294,41.146404692575
22,0.0,0.0,,0.0009999275207519531,19.48820447921753,-0.0013183891540089674,-0.359580397605896,-0.359580397605896,-0.33695629239082336,1,0,0,0.0,2,7.0,17.62331382422765,60.71252901201042
2,0.0,0.0,,0.10080015659332275,4.803599953651428,-0.024264065395243593,-0.7689339146654829,-0.7689339146654829,-0.8450970989570281,2,1,37,37.0,1,13.0,1.9269832973449796,23.123799568139397
2,1.0,0.0,,0.4129500389099121,0.8765497207641602,0.001966796114764546,0.0954735204577446,0.0954735204577446,0.11271876096725464,81,0,0,0.0,1,7.0,3.1467589040155044,9.51003145863674
3,0.0,0.0,,0.5486500263214111,8.90769624710083,0.006171093638192768,0.03828897842994103,0.03828897842994103,0.039130647552204634,93,1,16,16.0,3,16.333333333333332,22.3765826414388,125.09376633963636
23,0.0,0.0,,0.24755001068115234,7.272012710571289,-0.0024282850639861077,-0.026388641446828842,-0.026388641446828842,-0.03626883029937744,25,0,0,0.0,3,17.0,13.463034409839693,68.00996373842716
7,0.0,0.0,,0.4804997444152832,0.0,0.0028190130732175206,0.24890798330307007,0.24890798330307007,0.23248738050460815,74,0,0,0.0,1,15.0,1.7154056654816112,17.339185780547325
4,0.0,0.0,,0.6457500457763672,0.17055010795593262,0.0037480043745739045,0.36125123500823975,0.36125123500823975,0.34443122148513794,90,0,0,0.0,3,24.0,25.924342727056203,108.87306118802509
16,0.0,0.0,,0.9368000030517578,0.007599830627441406,0.008959510893089192,0.44448035955429077,0.44448035955429077,0.43480002880096436,109,0,0,0.0,2,9.5,5.808127626934917,44.11698804589808
4,0.0,0.0,,0.40474987030029297,4.582202672958374,0.003585461694534787,0.026699066162109375,0.026699066162109375,0.04464992880821228,78,0,0,0.0,2,45.0,29.10212837115602,179.41141871573964
9,1.0,0.0,,0.08650016784667969,15.212842226028442,-0.0013727046929279845,-0.2419002801179886,-0.2419002801179886,-0.23388740420341492,1,0,0,0.0,2,14.0,10.471957057291625,36.810710704395476
25,0.0,0.0,,0.2471610771285162,2.658150792121887,-0.0008262900067307555,-0.026193418563940585,-0.026193418563940585,-0.01807955569691133,43,1,17,17.0,2,23.5,23.644990194605388,174.5030762780649
14,0.0,0.0,,0.06075000762939453,0.7478499412536621,-0.004496304938018176,-0.3257661759853363,-0.3257661759853363,-0.3301624655723572,1,0,0,0.0,1,28.0,22.53682786834066,159.60753138613376
2,1.0,0.0,,0.05305004119873047,14.772952556610107,-0.0023860635521489467,-0.20049406588077545,-0.20049406588077545,-0.1825374960899353,15,0,0,0.0,1,57.0,21.029284343151534,103.45670322879687
2,1.0,0.0,,0.1880502700805664,0.7786970138549805,0.000224523562604966,0.042482584714889526,0.042482584714889526,0.043368905782699585,64,0,0,0.0,1,28.0,21.046241499380322,60.02984048241345
