participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak
18,1.0,0.0,,0.10470008850097656,3.49619722366333,-0.00404661893576634,-0.1389826536178589,-0.1389826536178589,-0.10943102836608887,41
23,0.0,0.0,,0.2769002914428711,0.016849517822265625,0.001625584224038991,0.10181727260351181,0.10181727260351181,0.09429389238357544,115
19,1.0,0.0,,0.8708996772766113,0.5099043846130371,0.008774081824857666,0.3137684166431427,0.3137684166431427,0.2864309549331665,114
7,1.0,0.0,,0.140899658203125,3.0328197479248047,-0.00042089923032064816,-0.017525460571050644,-0.017525460571050644,-0.026956558227539062,62
3,1.0,0.0,,0.27955007553100586,4.06109619140625,-0.0030429049234144867,-0.036392614372775085,-0.036392614372775085,-0.03976237028837204,11
13,1.0,0.0,,0.03299999237060547,6.187700033187866,-0.05655857184457683,-2.80334569959559,-2.80334569959559,-2.7539192452921086,10
18,1.0,0.0,,0.501500129699707,0.12134933471679688,0.0027602146690453373,0.24415278434753418,0.24415278434753418,0.23781287670135498,115
9,1.0,0.0,,0.24860000610351562,6.45169997215271,-0.049428839437643125,-1.2214546916831253,-1.2214546916831253,-1.2791179677714473,69
19,0.0,0.0,,0.4590001106262207,0.6487492322921753,0.0038274230575179448,0.11170897422692715,0.11170897422692715,0.12034058570861816,104
1,1.0,0.0,,0.5760498046875,0.3220999240875244,0.004795284889287049,0.19866961291712573,0.19866961291712573,0.19683702588081364,101
24,1.0,0.0,,0.18794989585876465,1.9717481136322021,0.00191225999515934,-0.01395249180495739,-0.01395249180495739,-0.011699914932250977,115
14,0.0,0.0,,0.19229984283447266,0.2694520950317383,0.0008069251495426727,0.06889072805643082,0.06889072805643082,0.06396853923797607,112
22,0.0,0.0,,0.4891996383666992,0.0,0.002212202785330561,0.2676577568054199,0.2676577568054199,0.2683875560760498,116
26,0.0,0.0,,0.0,12.156248331069946,-0.00038623415540745985,-0.1806495487689972,-0.1806495487689972,-0.1256624460220337,0
16,1.0,0.0,,0.17930030822753906,3.095254898071289,-0.0013664429726109228,-0.02284543216228485,-0.02284543216228485,-0.024250149726867676,22
22,0.0,0.0,,0.33194994926452637,4.633399963378906,0.00025868099180890254,-0.03469227419959174,-0.03469227419959174,0.04351876676082611,84
3,1.0,0.0,,0.05034971237182617,9.539056062698364,-0.0005588970786866434,-0.1445009830670479,-0.1445009830670479,-0.09090638160705566,1
12,1.0,0.0,,0.03164994716644287,5.021299958229065,-0.029765013262298343,-0.9830087092187669,-0.9830087092187669,-1.0417546294629574,7
5,0.0,0.0,,0.28390026092529297,0.0,0.0015950627514115824,0.14552918076515198,0.14552918076515198,0.1390000581741333,91
9,0.0,0.0,,0.2203998565673828,0.0014495849609375,0.0009730196747318726,0.16035951673984528,0.16035951673984528,0.15582507848739624,63
21,1.0,0.0,,0.2523002624511719,1.0645499229431152,0.0015463407076550784,0.03284185379743576,0.03284185379743576,0.05191868543624878,79
5,0.0,0.0,,0.36049985885620117,0.17350006103515625,0.003082143617099009,0.23702774941921234,0.23702774941921234,0.22669994831085205,112
7,0.0,0.0,,0.2041006088256836,0.11129951477050781,7.082700361357506e-05,0.08049658685922623,0.08049658685922623,0.0707440972328186,78
24,0.0,0.0,,0.20895004272460938,0.27239990234375,-0.0017098304878047012,0.04416198655962944,0.04416198655962944,0.037831246852874756,44
12,1.0,0.0,,0.3904998302459717,2.0049002170562744,-0.001194923591359376,0.046930741518735886,0.046930741518735886,0.0333561897277832,5
3,1.0,0.0,,0.3688497543334961,0.1396498680114746,0.0014127996528137399,0.17158006131649017,0.17158006131649017,0.17540019750595093,66
15,0.0,0.0,,0.30299997329711914,3.8608007431030273,-0.0020852344411153596,-0.0673077329993248,-0.0673077329993248,-0.07130005955696106,51
12,1.0,0.0,,0.5756502151489258,0.575700044631958,0.00013556967941058385,0.032409218641427845,0.032409218641427845,0.044247411546253,62
26,0.0,0.0,,0.38809990882873535,0.08685016632080078,0.00281047086806165,0.1549474000930786,0.1549474000930786,0.15509989857673645,110
18,1.0,0.0,,0.1602497100830078,0.43860626220703125,0.0006926694240957945,0.014704875648021698,0.014704875648021698,0.019955992698669434,112
15,0.0,0.0,,0.559999942779541,1.4244521732513724,0.0047199526350705685,0.16933952029953656,0.16933952029953656,0.17784182457969744,84
25,0.0,0.0,,1.0431369233589907,0.0,0.008043937969815878,0.5362377630339729,0.5362377630339729,0.4920696984814562,115
14,0.0,0.0,,0.1719498634338379,0.07769989967346191,0.0003739921461664239,0.04881067968841292,0.04881067968841292,0.026401264102835498,114
7,1.0,0.0,,0.505000114440918,0.0,0.00272301598360824,0.2227916768473438,0.2227916768473438,0.19889006451252966,70
9,0.0,0.0,,0.0002999305725097656,11.273352146148682,0.0006743604929033535,-0.1417880803346634,-0.1417880803346634,-0.127125084400177,3
18,1.0,0.0,,0.868800163269043,0.6618167029486761,0.006296536248265256,0.43223247670719767,0.43223247670719767,0.4072186084708783,99
21,1.0,0.0,,0.14715003967285156,2.4168992042541504,-0.002133674942122208,-0.09760043356153694,-0.09760043356153694,-0.06958243563061661,48
5,0.0,0.0,,0.38429999351501465,0.3572998046875,0.0020581524143682907,0.16492781043052673,0.16492781043052673,0.16686871647834778,71
17,1.0,0.0,,0.07195019721984863,9.365148782730103,-0.0014068745604222967,-0.13919697701931,-0.13919697701931,-0.14219996333122253,28
14,0.0,0.0,,0.08134984970092773,0.2704496383666992,0.0014816193834377499,-0.030850039795041084,-0.030850039795041084,-0.011518895626068115,93
19,1.0,0.0,,0.0,24.9364013671875,-0.010513022837437123,-0.72970050573349,-0.72970050573349,-0.6773937940597534,0
9,0.0,0.0,,0.183150053024292,4.550407415942141,-0.0027844858708354716,-0.18561749988132054,-0.18561749988132054,-0.16459916993375906,115
6,0.0,0.0,,0.16300010681152344,3.802200675010681,-0.00226166836909473,-0.2751177569739839,-0.2751177569739839,-0.22523856152882304,116
13,1.0,0.0,,0.2194499969482422,0.029300212860107422,0.0015759088775516316,0.14057303493858403,0.14057303493858403,0.13694366812705994,65
12,1.0,0.0,,0.0,30.237658977508545,-0.0006267865413110168,-0.42999884486198425,-0.42999884486198425,-0.42020630836486816,0
14,0.0,0.0,,0.006999969482421875,1.6322994232177734,-0.004859449247852352,-0.4985012412071228,-0.4985012412071228,-0.470012366771698,1
