participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak
25,0.0,0.0,,0.14155006408691406,0.8652002811431885,-0.00084230793784698,-0.07580557465553284,-0.07580557465553284,-0.07007007300853729,47
25,0.0,0.0,,0.3030000925064087,0.7889499664306641,-0.0006037258692911117,0.06752324406104752,0.06752324406104752,0.0679080844849579,205
22,0.0,0.0,,0.12129974365234375,23.22871708869934,-0.0003642262473328384,-0.15696890652179718,-0.15696890652179718,-0.1501367688179016,17
19,0.0,0.0,,0.0,100.96457958221436,-0.000685107010356896,-0.5888792905123424,-0.5888792905123424,-0.5550626160805686,0
23,0.0,0.0,,0.0731496810913086,66.4484372138977,-0.0003986819526819804,-0.4760013222694397,-0.4760013222694397,-0.4481736421585083,3
23,0.0,0.0,,0.6370997428894043,0.004950523376464844,0.0019545714080811596,0.2601248323917389,0.2601248323917389,0.2383396476507187,179
5,0.0,0.0,,0.6014499664306641,29.683653831481934,-0.004913120741928074,-0.1676445852352094,-0.1676445852352094,-0.15961975097656247,51
15,1.0,0.0,,0.45819997787475586,3.7007503509521484,0.00215509844731466,0.08983182907104492,0.08983182907104492,0.04052003100514412,236
15,0.0,0.0,,0.43470001220703125,40.62334817647934,-0.003407613404242784,-0.23090694146820262,-0.23090694146820262,-0.22447142037106496,40
10,1.0,0.0,,0.40035009384155273,6.5007500648498535,-0.006962950127669275,-0.38966714178962547,-0.38966714178962547,-0.2403845755259196,57
17,1.0,0.0,,0.31655025482177734,11.16604232788086,0.001762064651743838,0.028053484857082367,0.028053484857082367,0.03166678920388222,163
14,0.0,0.0,,0.1621999740600586,16.10881519317627,0.001158236538047304,-0.06643005460500717,-0.06643005460500717,-0.07154007256031036,196
25,0.0,0.0,,0.30095016956329346,4.9740999937057495,-0.008305993496056378,-0.3669705743025124,-0.3669705743025124,-0.2579075093962188,176
26,0.0,0.0,,0.21124982833862305,0.7575502395629883,-0.00021854596290003036,0.03857214376330376,0.03857214376330376,0.02882666513323784,155
9,0.0,0.0,,0.8073501586914062,0.04739975929260254,0.002472952354910131,0.40786862826045556,0.40786862826045556,0.3714274083243476,198
23,0.0,0.0,,0.01940011978149414,140.35689854621887,-0.0012142912193774497,-1.445085458614655,-1.445085458614655,-1.3787320230946394,2
17,1.0,0.0,,0.24195003509521484,0.18464994430541992,-0.000716643488661454,0.07111332565546036,0.07111332565546036,0.04931001737713814,60
1,1.0,0.0,,0.4521000385284424,0.7076997756958008,0.0013663093388201918,0.1841989904642105,0.1841989904642105,0.18290001153945923,189
23,0.0,0.0,,0.5889999866485596,0.344249963760376,0.0016402181247520272,0.24697783589363098,0.24697783589363098,0.23906664550304413,211
4,0.0,0.0,,0.2879500389099121,22.38244891166687,-0.0010604985074386618,-0.15467002987861633,-0.15467002987861633,-0.14505335688591003,8
1,1.0,0.0,,0.16539978981018066,3.6750000715255737,-0.00044970107189008633,-0.059832500003058196,-0.059832500003058196,-0.05155999660491943,82
5,0.0,0.0,,0.33585071563720703,12.563847541809082,0.0005361096846026979,-0.035906802862882614,-0.035906802862882614,-0.008802954107522964,232
4,0.0,0.0,,0.8303499221801758,1.6907498836517334,0.0030914257970753893,0.2954081892967224,0.2954081892967224,0.2719666361808777,192
5,0.0,0.0,,0.6011000871658325,24.545348167419434,-0.004625843997938362,-0.14784826206255564,-0.14784826206255564,-0.12933430440498123,60
9,0.0,0.0,,0.3703000545501709,11.629963845291375,-8.90898827980905e-05,-0.10285861130002179,-0.10285861130002179,-0.08687907099354746,155
25,0.0,0.0,,0.2834110723601446,4.481950044631958,-0.005198185048502634,-0.2603855905150562,-0.2603855905150562,-0.1834446703946149,53
14,0.0,0.0,,0.8680498600006104,0.07524991035461426,0.0032624173691446225,0.3899264245093623,0.3899264245093623,0.3727152349072721,192
14,0.0,0.0,,0.32865047454833984,0.016299724578857422,0.0011918792189294953,0.19613762199878693,0.19613762199878693,0.1852300614118576,234
4,0.0,0.0,,0.6213500499725342,1.4602982997894287,0.0023188449792188167,0.17383509874343872,0.17383509874343872,0.16772004961967468,227
10,1.0,0.0,,0.6410501003265381,29.463793039321896,0.001196871203794299,-0.0953436088964406,-0.0953436088964406,-0.10825932607331788,235
4,0.0,0.0,,0.14840006828308105,40.991394996643066,-0.0017639920841240899,-0.3128263056278229,-0.3128263056278229,-0.3119366466999054,18
16,1.0,0.0,,0.3787999153137207,84.56689941883087,-0.013995665125220297,-0.8708212717675962,-0.8708212717675962,-0.8251701648458677,75
17,1.0,0.0,,0.14980006217956543,2.0995490550994873,-3.165445973578309e-05,-0.03372566029429436,-0.03372566029429436,-0.024189932271838188,144
24,1.0,0.0,,0.1568000316619873,0.9188995361328125,-0.0016007545933101695,-0.15224632620811462,-0.15224632620811462,-0.13577988743782043,18
18,1.0,0.0,,1.1051502227783203,0.4254666434393988,0.0030960057719977506,0.3930675505585811,0.3930675505585811,0.3886110942394703,235
18,1.0,0.0,,0.8596498966217041,5.689749717712402,0.004177945858365583,0.2264476898853286,0.2264476898853286,0.2037800153096517,213
9,1.0,0.0,,0.3650999069213867,1.2410870443556705,0.0010937632234173395,0.13494787638700462,0.13494787638700462,0.13354966372282268,162
18,1.0,0.0,,0.1719493865966797,21.3166606426239,-0.00300873664462671,-0.3069656491279602,-0.3069656491279602,-0.30027690529823303,33
12,0.0,0.0,,0.07585000991821289,37.44507360458374,-0.0019053865454044202,-0.27072687692280056,-0.27072687692280056,-0.26015761488959904,59
13,0.0,0.0,,0.5467503070831299,0.41553492912879264,0.0014901078289231756,0.15727850254074935,0.15727850254074935,0.13672523390941127,223
12,1.0,0.0,,0.0019001960754394531,143.40314865112305,0.00011004041600800639,-0.8131763935089111,-0.8131763935089111,-0.7720701098442078,1
14,0.0,0.0,,0.18575000762939453,45.616564869880676,-0.0011888476603285382,-0.19971695177665744,-0.19971695177665744,-0.18264062272177797,53
26,0.0,0.0,,0.0737999677658081,23.123354256153107,-0.0010512720746965883,-0.2745865497911027,-0.2745865497911027,-0.2668773560675364,32
25,0.0,0.0,,0.4591503143310547,0.7332477569580078,0.0011920854075708135,0.15444888174533844,0.15444888174533844,0.13792681694030762,217
24,1.0,0.0,,0.0,71.19321775436401,-0.0028433692898700564,-0.9877341985702515,-0.9877341985702515,-0.9419702291488647,0
1,1.0,0.0,,0.7131001949310303,0.0,0.0013846093655305706,0.46524766628249287,0.46524766628249287,0.4550149615404475,131
7,1.0,0.0,,0.07625007629394531,23.60639970433222,-0.00230796167125295,-0.23899637948611618,-0.23899637948611618,-0.2284203734591109,7
6,0.0,0.0,,0.4599999189376831,0.7603035118417498,0.0007647196286904902,0.14188336722458464,0.14188336722458464,0.1633119462638773,182
19,1.0,0.0,,0.35844993591308594,0.40460205078125,-0.00020269365618044033,0.13000741600990295,0.13000741600990295,0.1242898628115654,114
15,1.0,0.0,,0.33430004119873047,5.087249994277954,-0.0025638534203322313,0.0013202514326522044,0.0013202514326522044,0.1079333374897639,196
13,1.0,0.0,,0.5457716807723045,0.3464999198913574,0.0015078638246645776,0.34961303930242354,0.34961303930242354,0.3405088444550832,203
7,1.0,0.0,,0.08179998397827148,43.9709810813268,-0.000845936401981,-0.2366588633774705,-0.2366588633774705,-0.23159955781081631,4
19,0.0,0.0,,0.4238385053781357,0.6187000274658203,-0.001217923019161017,0.08417921378139705,0.08417921378139705,0.09393921055636566,44
13,0.0,0.0,,0.4486503601074219,47.274295806884766,-0.006320083318574367,-0.15332144498825073,-0.15332144498825073,-0.15224990248680115,123
19,1.0,0.0,,0.1893000602722168,60.25020885467529,-0.0002272867306238469,-0.358167827129364,-0.358167827129364,-0.356613427400589,6
15,1.0,0.0,,0.27859997749328613,16.171549446955076,-0.000324039992347851,-0.06923927184398666,-0.06923927184398666,-0.060430745842624846,5
19,0.0,0.0,,0.24484992027282715,33.34406232833862,-0.0006689640158621588,-0.14939121656780002,-0.14939121656780002,-0.1294828916850843,38
22,0.0,0.0,,0.5799498558044434,0.17910051345825195,0.0025089302063658844,0.27107903361320496,0.27107903361320496,0.2667732536792755,214
23,0.0,0.0,,0.5507998466491699,0.023250102996826172,0.0014562437490440588,0.258047491312027,0.258047491312027,0.24451984465122223,127
9,0.0,0.0,,0.7529001235961914,0.24214982986450195,0.0022925275169912865,0.36650910005287785,0.36650910005287785,0.36943149132198755,191
9,0.0,0.0,,0.1268000602722168,1.4150480031967163,3.8191890176836656e-05,0.023573526853247533,0.023573526853247533,0.02147643942581977,95
26,0.0,0.0,,0.6503002643585205,1.5737502574920654,0.00254147985305345,0.19231116771697998,0.19231116771697998,0.20133665204048157,196
24,1.0,0.0,,0.28044986724853516,63.36220145225525,-0.015417746878157477,-1.2093133926391602,-1.2093133926391602,-1.1385467052459717,67
7,1.0,0.0,,0.10339999198913574,38.91237970193227,-0.0010423757937080733,-0.20646602946494702,-0.20646602946494702,-0.1949446958904827,13
22,0.0,0.0,,0.038649916648864746,38.65726482868195,-7.729103024873875e-05,-0.2466399664617289,-0.2466399664617289,-0.23944415898970614,15
13,0.0,0.0,,0.11929988861083984,1.489800214767456,-0.0008605276701881523,-0.11664395241797725,-0.11664395241797725,-0.11170862942349681,34
3,1.0,0.0,,0.663599967956543,0.02279949188232422,0.0017038610339388898,0.3462946116924286,0.3462946116924286,0.3370835483074188,195
23,0.0,0.0,,0.44195032119750977,2.981645345687866,0.0002634439450003526,0.09929858148097992,0.09929858148097992,0.11745338141918182,41
26,0.0,0.0,,0.028800010681152344,24.237049758434296,-0.0020588993340327167,-0.34272129575914473,-0.34272129575914473,-0.33003438612771413,7
17,1.0,0.0,,0.4925501346588135,0.0827493667602539,0.00048187292221003403,0.16797545552253723,0.16797545552253723,0.1716867834329605,230
3,0.0,0.0,,0.009609794616698863,2.5017001628875732,-0.0029514573262092,-0.2673782799314346,-0.2673782799314346,-0.24270030074649393,177
15,1.0,0.0,,0.39565014839172363,5.165749788284302,-0.005292291892343448,-0.19941931434824497,-0.19941931434824497,-0.11477052356257585,134
4,0.0,0.0,,0.024199962615966797,47.42399740219116,-0.0020474670523752806,-0.41850927472114563,-0.41850927472114563,-0.3932233154773712,4
1,1.0,0.0,,0.5298500061035156,0.0,0.0009621467327162426,0.2790580093860626,0.2790580093860626,0.2722533941268921,114
4,0.0,0.0,,0.40849995613098145,0.7771499156951904,0.0009846131780314896,0.09949809891262135,0.09949809891262135,0.11866050194471309,179
24,0.0,0.0,,0.5295821257999966,3.66324782371521,-2.6746459406152796e-05,0.040286659691404186,0.040286659691404186,0.01977052575065977,231
1,1.0,0.0,,0.45814990997314453,5.949749946594238,-0.0009994043525208775,0.008062079988954455,0.008062079988954455,0.1007773590087891,172
24,1.0,0.0,,0.3271000385284424,0.25895023345947266,0.0007799355297556262,0.14651751518249512,0.14651751518249512,0.13105998933315277,232
25,0.0,0.0,,0.28890013694763184,0.37600016593933105,-0.0004489631266004003,0.0898004025220871,0.0898004025220871,0.07514330744743347,68
23,0.0,0.0,,1.2212998867034912,0.08600008487701416,0.0027791998900561898,0.6178520354540539,0.6178520354540539,0.5835174509973237,135
4,0.0,0.0,,0.7959001064300537,4.141599416732788,0.0030358257166965036,0.24748042225837708,0.24748042225837708,0.2549600303173065,196
24,0.0,0.0,,0.3289499282836914,0.2323009967803955,0.0005795910354220753,0.15193113684654236,0.15193113684654236,0.1487065851688385,189
6,0.0,0.0,,0.15814971923828125,110.50331044197083,-0.008675060407055546,-0.7568674278661671,-0.7568674278661671,-0.7231359595763377,29
26,0.0,0.0,,0.2644004821777344,6.406746864318848,-0.0013174435421037167,-0.06828334182500839,-0.06828334182500839,-0.05424648895859718,101
14,0.0,0.0,,1.0546000003814697,0.7525489330291748,0.00491239248825834,0.47326596125268733,0.47326596125268733,0.46502061371465453,217
6,0.0,0.0,,0.34055042266845703,10.050745010375977,-0.003051915124728667,-0.12518396973609924,-0.12518396973609924,-0.12528641521930695,63
5,0.0,0.0,,0.8709816282445733,6.390900254249573,0.002145904306605371,0.10428818469309102,0.10428818469309102,0.10749554132607742,215
25,0.0,0.0,,0.003199934959411621,99.29054176807404,0.0009991391912175264,-0.5419113756735113,-0.5419113756735113,-0.5115082740199333,131
16,1.0,0.0,,0.5085999965667725,0.8768633674172799,0.0001421925622429912,0.1793892099384517,0.1793892099384517,0.16933154572848405,128
4,0.0,0.0,,0.08799982070922852,27.582322359085083,-0.0004684631197161613,-0.16919656097888947,-0.16919656097888947,-0.1633601188659668,16
25,0.0,0.0,,0.06814992427825928,89.00265284408542,0.0011488697654651065,-0.4829449311590396,-0.4829449311590396,-0.47592382664773974,128
16,1.0,0.0,,0.08889961242675781,57.04313397407532,0.0008867415328813633,-0.2464168518781662,-0.2464168518781662,-0.2381502091884613,222
6,0.0,0.0,,0.35089993476867676,38.51280438899994,-0.005318158933417385,-0.3713150804052876,-0.3713150804052876,-0.3287547859491087,22
4,0.0,0.0,,0.1208500862121582,30.669994592666626,-0.0012118380040060314,-0.2841372787952423,-0.2841372787952423,-0.27020660042762756,33
23,0.0,0.0,,0.31510019302368164,93.78190469741821,-0.009529545499391359,-0.6099307537078857,-0.6099307537078857,-0.5744133591651917,101
19,1.0,0.0,,0.17239999771118164,0.1477499008178711,0.0006067612342600429,0.10208990424871445,0.10208990424871445,0.09638996422290802,154
21,1.0,0.0,,0.3388500213623047,10.838953971862793,-0.002870307320536034,-0.06054472369986747,-0.06054472369986747,-0.08867694673066388,18
23,0.0,0.0,,0.37400007247924805,2.3558517694473267,-0.0008148858644953631,0.1343281807275764,0.1343281807275764,0.13646404219011884,48
26,0.0,0.0,,0.019550323486328125,1.9865000247955322,-0.0019018067680846465,-0.295107364654541,-0.295107364654541,-0.28338000178337097,9
13,1.0,0.0,,0.17295002937316895,8.154547948074542,0.000332583442687053,-0.07394030476421244,-0.07394030476421244,-0.07110936481737137,82
21,0.0,0.0,,0.3606998920440674,18.51719466277531,-0.0010766798485421067,0.007459922933377294,0.007459922933377294,0.005371790063709832,152
11,0.0,0.0,,0.48909997940063477,0.0969998836517334,0.0003701497069157539,0.17316488921642303,0.17316488921642303,0.18639682233333588,115
8,1.0,0.0,,0.15499985218048096,32.43256702274084,-0.0012666788984858825,-0.2469141797677374,-0.2469141797677374,-0.24549919019142788,142
2,0.0,0.0,,0.6876000165939331,14.777859787146252,0.0034950215428681125,0.010630389054616293,0.010630389054616293,0.021331326166788737,208
9,0.0,0.0,,0.05724978446960449,2.4049514532089233,-1.1568122359294048e-05,-0.04688539736381563,-0.04688539736381563,-0.04707621830945825,100
2,1.0,0.0,,0.37165021896362305,2.7310967445373535,0.00031375073630323644,0.0788886621594429,0.0788886621594429,0.07410335540771484,29
19,0.0,0.0,,0.8574885221628037,2.300592986020175,0.0048855918685436935,0.1534881003295319,0.1534881003295319,0.17233368161119228,223
17,1.0,0.0,,0.2648499011993408,3.1100999116897583,-0.0016734683036948054,0.019971466265650238,0.019971466265650238,0.03864278219364306,179
1,1.0,0.0,,0.05065011978149414,22.214941024780273,0.0005582943927421173,-0.1603904047092808,-0.1603904047092808,-0.15343178945986502,141
23,0.0,0.0,,0.09545016288757324,14.527249574661255,0.00028924030276451736,-0.13526963131337227,-0.13526963131337227,-0.13660757309465427,236
24,0.0,0.0,,0.4522998332977295,0.03614997863769531,0.0015161822049332638,0.2268313318490982,0.2268313318490982,0.20996326208114624,215
23,0.0,0.0,,0.06114983558654785,22.608155488967896,-0.0002709002957576834,-0.22948720435049966,-0.22948720435049966,-0.21549421518118284,5
1,1.0,0.0,,0.7168998718261719,0.3325009346008301,0.0033504240073015416,0.32420963048934937,0.32420963048934937,0.31164997816085815,199
24,1.0,0.0,,0.11674976348876953,8.630425453186035,0.00027995024349508954,-0.041298504918813705,-0.041298504918813705,-0.037033479660749435,161
23,0.0,0.0,,0.5022497177124023,1.0679504871368408,0.001870514508286511,0.21203476190567017,0.21203476190567017,0.20575332641601562,209
12,1.0,0.0,,0.21509981155395508,163.98099398612976,-0.0053396670439061844,-1.0871970653533936,-1.0871970653533936,-1.0651236772537231,8
8,1.0,0.0,,0.7534499168395996,0.1546001434326172,0.002075822927780652,0.3525562584400177,0.3525562584400177,0.3515065610408783,205
4,0.0,0.0,,0.483950138092041,0.8294503688812256,-5.855174003417396e-05,0.14443622529506683,0.14443622529506683,0.1443966031074524,229
16,1.0,0.0,,0.15649986267089844,128.05880117416382,-0.013159399274340233,-1.735050652097549,-1.735050652097549,-1.6926641263733242,14
8,1.0,0.0,,0.46015000343322754,0.7383499145507812,-0.0027246752994464097,0.15457306632512732,0.15457306632512732,0.15265495426514566,138
4,0.0,0.0,,0.978449821472168,0.2334001064300537,0.0032696083893462946,0.3800361752510071,0.3800361752510071,0.3832298815250397,214
9,1.0,0.0,,0.31599998474121094,0.09294986724853516,0.00022170635933042217,0.06731521731187523,0.06731521731187523,0.06684341430664062,157
14,0.0,0.0,,1.071349859237671,0.08320021629333496,0.003138962575887204,0.6077535725847075,0.6077535725847075,0.5990545342054377,176
19,0.0,0.0,,0.6018500328063965,6.621498107910156,0.0005316655690626354,0.09072283655405045,0.09072283655405045,0.06919654458761215,233
22,0.0,0.0,,0.16809988021850586,17.82514977455139,-0.00040138304971706,-0.10978902131319046,-0.10978902131319046,-0.11376333236694336,19
8,1.0,0.0,,0.336899995803833,15.271204233169556,0.0009475607246916985,-0.023669034242630005,-0.023669034242630005,-0.0366399921476841,136
24,0.0,0.0,,0.20260000228881836,0.9289999008178711,-0.00017811943612168306,0.021622981876134872,0.021622981876134872,0.026610009372234344,146
25,0.0,0.0,,0.48319995403289795,21.393328089924417,0.0017222387491777134,-0.07472148424462427,-0.07472148424462427,-0.06955159499364741,99
9,1.0,0.0,,0.6855499744415283,0.08349990844726562,-0.0003189961299851983,0.3022781479710768,0.3022781479710768,0.29412679421274285,150
24,1.0,0.0,,0.23855018615722656,2.536299705505371,-0.014127072896089433,-0.9113352298736572,-0.9113352298736572,-0.8545730710029602,100
