participant,study_status,scene_familiarity,recall_status,peak_pupil,pupil_AUC,pupil_slope,pupil_mean,avg_pupil_size,avg_pupil_size_downsample,time_to_peak,blink_cnt,peak_blink_duration,avg_blink_duration,microsaccade_count,avg_microsaccade_duration,avg_microsaccade_vel,avg_microsaccade_amp
15,0.0,0.0,,0.02799999713897705,11.707611060657701,0.00034813025243445966,-0.1713701700552916,-0.1713701700552916,-0.14632455940220823,2,1,50,50.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.29985010623931885,4.887549996376038,-0.04498143164949938,-1.2181168896520238,-1.2181168896520238,-1.2658276188269548,41,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.4078500270843506,5.41510009765625,-0.008483953417760898,-0.06849454101334271,-0.06849454101334271,-0.17911255359649658,72,1,8,8.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.7393498420715332,2.1850533485412598,0.00805380807836656,0.1684630960226059,0.1684630960226059,0.17994356155395508,115,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.06354999542236328,5.169701337814331,-0.001548438256282355,-0.15513041615486145,-0.15513041615486145,-0.12621262669563293,19,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.33084964752197266,0.0,0.0006970406028803468,0.13350792229175568,0.13350792229175568,0.1419060230255127,96,0,0,0.0,1,12.0,3.6091363260601232,25.43704829474794
21,1.0,0.0,,0.07520008087158203,1.2700996398925781,-0.002560439042964485,-0.14902945257659644,-0.14902945257659644,-0.13885780952193505,58,1,32,32.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.1287999153137207,12.98244857788086,-0.00591432173950365,-0.27430763840675354,-0.27430763840675354,-0.2471998929977417,21,0,0,0.0,1,8.5,4.698951902369565,22.008543353884704
17,1.0,0.0,,0.2859001159667969,2.5649025440216064,-0.0013103849171938315,0.07066487520933151,0.07066487520933151,0.07002493739128113,56,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.6336500644683838,0.21174979209899902,0.004490236851288987,0.2713334662282569,0.2713334662282569,0.2166390028564772,116,1,41,41.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.3793001174926758,0.001399993896484375,0.002865116289199363,0.24567429721355438,0.24567429721355438,0.22521233558654785,113,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.2601499557495117,5.839107036590576,0.0028125124466153216,-0.05147407948970795,-0.05147407948970795,-0.029506444931030273,109,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.18149995803833008,0.04530024528503418,0.0003091969532426314,0.08316367813664624,0.08316367813664624,0.08111254721879968,116,1,24,24.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.21114876793652027,1.699053012258637,-0.00036208837386408226,0.04351817237006293,0.04351817237006293,0.03956197698911035,33,1,23,23.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.05435013771057129,22.649991035461426,-0.002294356198882451,-0.1970127373933792,-0.1970127373933792,-0.1678561568260193,6,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.13304996490478516,3.1956992149353027,-0.004494462259562974,-0.2682011127471924,-0.2682011127471924,-0.26087486743927,7,0,0,0.0,1,7.5,9.25896316858049,10.231483032142938
4,0.0,0.0,,0.1410503387451172,10.417197942733765,-0.01775942041300511,-0.7539852261543274,-0.7539852261543274,-0.7178434729576111,13,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.3650503158569336,0.36114954948425293,0.0011144505627003916,0.14812661707401276,0.14812661707401276,0.13361263275146484,88,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.5283002853393555,5.7241904735565186,0.008553472280048557,0.0348140224814415,0.0348140224814415,0.0715753436088562,96,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.4127999544143677,4.397700071334839,-0.007213685699460976,-0.11735347855804312,-0.11735347855804312,-0.24891073134812447,91,0,0,0.0,0,0.0,0.0,0.0
18,1.0,0.0,,0.6868999004364014,4.09960150718689,-0.002424591348782767,0.030715682567694247,0.030715682567694247,0.02284885197877884,44,1,17,17.0,0,0.0,0.0,0.0
2,0.0,0.0,,0.32969987392425537,5.037737339735031,0.003502735754292694,0.025336698079720527,0.025336698079720527,0.045426519587635994,75,1,23,23.0,0,0.0,0.0,0.0
3,0.0,0.0,,0.19854998588562012,0.3007996082305908,0.0021295829023932795,0.0014139087791116905,0.0014139087791116905,0.008400301191121229,114,1,80,80.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.13235020637512207,13.493891477584839,-0.0029077507111882196,-0.1791519820690155,-0.1791519820690155,-0.18029358983039856,6,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.47750043869018555,0.05989980697631836,0.0015125483728669583,0.22401587665081024,0.22401587665081024,0.21648132801055908,100,0,0,0.0,0,0.0,0.0,0.0
8,1.0,0.0,,0.27484989166259766,4.124652624130249,0.0030706694358048556,-0.02448168769478798,-0.02448168769478798,-0.008800089359283447,108,0,0,0.0,1,8.0,3.529687864830607,19.922497554338214
7,0.0,0.0,,0.07950019836425781,2.865598201751709,-0.0023246118770798817,-0.11099058389663696,-0.11099058389663696,-0.09829992055892944,17,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.21300029754638672,5.892399787902832,-0.011012842603648208,-0.1123040456038255,-0.1123040456038255,-0.25604038484512814,24,0,0,0.0,0,0.0,0.0,0.0
15,1.0,0.0,,0.1928997039794922,2.645052909851074,-7.674465000224786e-05,-0.0013740694848820567,-0.0013740694848820567,0.023356199264526367,34,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.0,32.80895209312439,-0.00434112860031024,-0.6473265290260315,-0.6473265290260315,-0.5707437992095947,0,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.2727499008178711,5.488749980926514,-0.014584970665276246,-0.25240981680715185,-0.25240981680715185,-0.3899034394158257,59,0,0,0.0,0,0.0,0.0,0.0
2,0.0,0.0,,0.23749995231628418,3.3314184932147755,0.0012955298585120973,-0.0046908478451590215,-0.0046908478451590215,0.01535915977814617,109,1,33,33.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.526150107383728,0.9749750469041905,0.003268737736891488,0.17473434943419236,0.17473434943419236,0.18529698440562126,96,1,19,19.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.040650367736816406,3.589749336242676,-0.018870089135177626,-1.041840672492981,-1.041840672492981,-1.0023995637893677,16,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.0,0.7403998374938965,-0.0047500046912342326,-0.40620610856602335,-0.40620610856602335,-0.36868244427300634,0,1,20,20.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.12234973907470703,4.8907999992370605,0.0012982274115091856,-0.02818976528942585,-0.02818976528942585,-0.035025060176849365,76,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.04539966583251953,0.08150243759155273,0.00033600701688228445,0.01264558732509613,0.01264558732509613,0.012818694114685059,93,0,0,0.0,0,0.0,0.0,0.0
15,0.0,0.0,,0.7803000211715698,0.2560999393463135,0.006102163942809637,0.37675002854094547,0.37675002854094547,0.33185195889981356,116,1,16,16.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.10570001602172852,5.63554573059082,-0.0023847440143418227,-0.09130068868398666,-0.09130068868398666,-0.08665609359741211,2,0,0,0.0,0,0.0,0.0,0.0
24,1.0,0.0,,0.10240006446838379,3.9534499645233154,-0.001215111971898339,-0.030480334535241127,-0.030480334535241127,-0.012518733739852905,19,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.37310028076171875,0.20374774932861328,0.003339197858280401,0.1621040254831314,0.1621040254831314,0.15790027379989624,110,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.3827998638153076,0.13451613263880935,0.002445096322295317,0.08193922603232229,0.08193922603232229,0.08283407382335611,95,1,46,46.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.23759984970092773,0.11844992637634277,0.0009245368356008272,0.04988288268064841,0.04988288268064841,0.06492006308154052,115,1,18,18.0,1,10.5,7.269451842064805,11.405481248120822
3,1.0,0.0,,0.03795003890991211,9.817741394042969,-0.001462722468132128,-0.16953742504119873,-0.16953742504119873,-0.16804981231689453,26,0,0,0.0,1,9.0,2.8992476959414386,19.08318874461412
16,1.0,0.0,,0.19315004348754883,1.13124680519104,0.0016029268558123008,0.05707232654094696,0.05707232654094696,0.060581326484680176,26,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.14429998397827148,15.500152587890625,-0.006800184495838981,-0.3244098722934723,-0.3244098722934723,-0.3146314024925232,4,0,0,0.0,0,0.0,0.0,0.0
21,1.0,0.0,,0.11259984970092773,16.90749558649565,0.000428650097448793,-0.39827023764960784,-0.39827023764960784,-0.3582072308537556,8,1,35,35.0,0,0.0,0.0,0.0
2,0.0,0.0,,0.5354499816894531,0.28370022773742676,0.00032754474192217754,0.17555497586727142,0.17555497586727142,0.16970610618591309,36,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.3990001678466797,0.7745485305786133,0.0036366752837230154,0.14428900182247162,0.14428900182247162,0.15688136219978333,110,0,0,0.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.1535501480102539,1.0224499702453613,-0.0066368210964609445,-0.13452587474105704,-0.13452587474105704,-0.14711251854896545,63,1,11,11.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.6107501983642578,0.005199909210205078,0.00020237848580014893,0.35398295521736145,0.35398295521736145,0.3367937207221985,44,0,0,0.0,0,0.0,0.0,0.0
13,0.0,0.0,,0.1862502098083496,1.8894429206848145,0.002415639428872743,0.03790322318673134,0.03790322318673134,0.03708142042160034,108,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.9072999954223633,0.06020021438598633,0.007002977553206991,0.5380924940109253,0.5380924940109253,0.5152685642242432,107,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.32870006561279297,0.6915459632873535,0.0006783815273378722,0.08257761597633362,0.08257761597633362,0.06718140840530396,6,0,0,0.0,1,9.5,3.5334913694876717,14.06372727755522
14,0.0,0.0,,0.023149967193603516,16.959604978561398,0.0007846605502207413,-0.24139493143456614,-0.24139493143456614,-0.21684430881244376,110,1,44,44.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.26779985427856445,1.8911492824554443,0.0008812643547728675,0.027283746749162674,0.027283746749162674,-0.010975003242492676,87,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.2010500431060791,3.2885000705718994,-0.019293735474252047,-0.6520508629644018,-0.6520508629644018,-0.6411361757077669,5,1,18,18.0,1,9.0,3.725714886517573,22.508808225440895
22,0.0,0.0,,0.0,1.859799861907959,-0.020920942710732176,-0.8957434296607971,-0.8957434296607971,-0.8660622239112854,0,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.21630001068115234,2.2294013500213623,0.0013737727959429117,-0.03700820729136467,-0.03700820729136467,-0.0590876042842865,84,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.3717000484466553,0.21845006942749023,0.00040157128828125556,0.16446714103221893,0.16446714103221893,0.14252501726150513,68,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.0,4.788650155067444,-0.009245255725241923,-0.6949112634373527,-0.6949112634373527,-0.7115492217597508,0,1,5,5.0,0,0.0,0.0,0.0
12,1.0,0.0,,0.13824987411499023,5.004699945449829,-0.023949480957232393,-0.7298309268095554,-0.7298309268095554,-0.7774448191577739,3,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.1990499496459961,0.22895145416259766,0.00044945912783537757,0.09020703285932541,0.09020703285932541,0.06947481632232666,93,0,0,0.0,1,10.5,7.91859150945475,34.11428498737356
24,0.0,0.0,,0.1782999038696289,0.0,0.0008163991715667985,0.10781791806221008,0.10781791806221008,0.09308132529258728,62,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.0,26.33914828300476,-0.0036948978946464385,-0.4803735017776489,-0.4803735017776489,-0.44208744168281555,0,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.29815006256103516,5.219249963760376,-0.004268820362007886,-0.026671769272567872,-0.026671769272567872,0.03462628722190858,109,1,3,3.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.14335012435913086,4.02875018119812,-0.0028929857718281594,-0.04287134110927582,-0.04287134110927582,-0.04890620708465576,31,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.856450080871582,0.16738913510296793,0.0077260612519649274,0.3165156296175769,0.3165156296175769,0.30090642489804087,105,1,73,73.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.09805011749267578,9.771525382995605,0.002695381273821943,-0.07776474392312205,-0.07776474392312205,0.0033562183380126953,67,1,19,19.0,0,0.0,0.0,0.0
3,0.0,0.0,,0.19640064239501953,0.7747468948364258,0.0014114596117019624,0.06150462105870247,0.06150462105870247,0.07085037231445312,77,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.08095002174377441,5.688549995422363,-0.05503570737191901,-2.2146752604052553,-2.2146752604052553,-2.1871694306309304,8,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0.4226999282836914,0.13839960098266602,0.002242837570113369,0.19412681460380554,0.19412681460380554,0.20027494430541992,90,0,0,0.0,1,8.0,3.1299262371675636,15.475253290042025
1,1.0,0.0,,0.5770502090454102,0.11194944381713867,0.003964829626033211,0.34191733598709106,0.34191733598709106,0.3229876160621643,98,0,0,0.0,0,0.0,0.0,0.0
26,0.0,0.0,,0.3235001564025879,0.0784001350402832,0.0019992030178366707,0.12573504447937012,0.12573504447937012,0.13843122124671936,82,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.42804980278015137,1.710385365919631,0.0013897635102849068,0.10808907207260786,0.10808907207260786,0.0933423893792289,73,1,10,10.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.4998999834060669,6.631156927063351,0.005138265649608053,0.030144368481432274,0.030144368481432274,0.03428649957533236,111,1,26,26.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.20095014572143555,3.8779518604278564,0.0003993291589317646,-0.001411580597050488,-0.001411580597050488,-0.010100066661834717,71,0,0,0.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.06680011749267578,43.2075035572052,-0.02129254801820113,-1.062056541442871,-1.062056541442871,-1.03638756275177,22,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.6935501098632812,0.09960019588470459,0.005406752221367692,0.27245165853418857,0.27245165853418857,0.245328313863578,115,1,34,34.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.4308500289916992,0.14365005493164062,-0.0009376145175217593,0.16448843479156494,0.16448843479156494,0.16398745775222778,66,0,0,0.0,0,0.0,0.0,0.0
7,1.0,0.0,,0.31060004234313965,1.1068466472625724,0.002392693486949924,0.06546923237988071,0.06546923237988071,0.0744060063362122,105,1,24,24.0,1,13.5,2.139050046771615,19.176734553225415
26,0.0,0.0,,0.09670019149780273,2.388598680496216,-0.0021225885895505524,-0.0605037622153759,-0.0605037622153759,-0.06561872363090515,17,0,0,0.0,1,8.0,3.414572348788866,15.247644947870276
24,0.0,0.0,,0.28135013580322266,7.207749128341675,0.0031627130668490473,-0.023473061621189117,-0.023473061621189117,-0.0052374303340911865,110,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.22170019149780273,0.01894998550415039,0.0007336037796628308,0.14104889333248138,0.14104889333248138,0.1416063904762268,53,0,0,0.0,1,7.5,3.5404603087622233,16.65620838075882
7,1.0,0.0,,0.09720039367675781,2.1278467178344727,-0.0010583240622967047,-0.01872892491519451,-0.01872892491519451,-0.017868638038635254,42,0,0,0.0,0,0.0,0.0,0.0
13,1.0,0.0,,0.3157242111776064,0.0,0.0017529364137463216,0.1887548153217022,0.1887548153217022,0.16535937751846752,87,0,0,0.0,0,0.0,0.0,0.0
17,1.0,0.0,,0.4846000671386719,0.19050049781799316,0.004597377340486589,0.23151317238807678,0.23151317238807678,0.23403742909431458,112,0,0,0.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.17460012435913086,0.37149953842163086,0.0006040627021459699,0.04297104850411415,0.04297104850411415,0.05838745832443237,115,0,0,0.0,0,0.0,0.0,0.0
1,1.0,0.0,,0.16085004806518555,5.663150072097778,-0.04749575831695775,-1.2868180427795797,-1.2868180427795797,-1.3250311144204547,10,0,0,0.0,0,0.0,0.0,0.0
5,0.0,0.0,,0.9182498455047607,0.03939986228942871,0.008115633915074824,0.5224949717521667,0.5224949717521667,0.5034688711166382,103,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.127349853515625,1.0951004028320312,-0.008032853770683723,-0.16251901072314662,-0.16251901072314662,-0.16201695329264598,49,1,18,18.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.37981121407614804,0.4036487340927124,0.0002511778247106488,0.10327466889324351,0.10327466889324351,0.10051122390561629,66,1,17,17.0,0,0.0,0.0,0.0
21,0.0,0.0,,0.5671000480651855,0.0018000602722167969,0.004269853459162862,0.31183382868766785,0.31183382868766785,0.294256329536438,116,0,0,0.0,1,9.5,5.839053328797927,22.010822497163712
23,0.0,0.0,,0.6391501426696777,0.10239934921264648,0.003197292503798034,0.40889036655426025,0.40889036655426025,0.3708064556121826,90,0,0,0.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.4183502197265625,0.0,0.0022428531052477467,0.23856759071350098,0.23856759071350098,0.21863138675689697,61,0,0,0.0,0,0.0,0.0,0.0
22,0.0,0.0,,0.4432997703552246,3.1634018421173096,0.0015317465279338818,0.0116050960496068,0.0116050960496068,0.016768723726272583,116,0,0,0.0,1,9.0,3.4210438179298297,19.08728806173365
2,0.0,0.0,,0.32029998302459717,4.518150091171265,-0.03804963583845876,-1.1489663175028613,-1.1489663175028613,-1.1585981029832566,16,1,68,68.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.0,50.68015503883362,-0.00027021824171121183,-0.5493578314781189,-0.5493578314781189,-0.5344750285148621,0,0,0,0.0,0,0.0,0.0,0.0
3,0.0,0.0,,0.15980005264282227,3.4379000663757324,-0.031738155493301584,-1.481012908821432,-1.481012908821432,-1.4505056945716632,10,1,101,101.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.012799978256225586,5.207249879837036,-0.0039750655342083415,-0.28162222744053245,-0.28162222744053245,-0.25831599764769453,2,1,46,46.0,0,0.0,0.0,0.0
7,0.0,0.0,,0.1937999725341797,2.426499366760254,-0.0010608520516959222,-0.01917435973882675,-0.01917435973882675,-0.001643836498260498,64,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.6974000930786133,0.0,0.0028080714847788964,0.34724801778793335,0.34724801778793335,0.29470017552375793,59,0,0,0.0,0,0.0,0.0,0.0
16,0.0,0.0,,0.0,48.502405881881714,-0.004128555384445287,-0.7650561332702637,-0.7650561332702637,-0.7269062995910645,0,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.018449783325195312,49.55126190185548,-0.0014379704578632154,-0.5020116710255289,-0.5020116710255289,-0.46613207339486423,1,1,46,46.0,0,0.0,0.0,0.0
9,1.0,0.0,,0.33554983139038086,0.5762996673583984,0.0005098218928851331,0.09231019020080566,0.09231019020080566,0.0812375545501709,87,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.334330335907314,2.8084277368110158,0.002625276590090696,0.02828056282467312,0.02828056282467312,0.03159259518851404,104,1,23,23.0,0,0.0,0.0,0.0
14,0.0,0.0,,0.6378998756408691,0.0,0.004028952458126733,0.3702354859083127,0.3702354859083127,0.35228838332854073,89,1,41,41.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.12039995193481445,6.092742919921875,0.0011900812099398304,-0.056572120636701584,-0.056572120636701584,-0.051349937915802,105,0,0,0.0,0,0.0,0.0,0.0
2,1.0,0.0,,0.29040002822875977,0.04414939880371094,0.0006718012831719841,0.1982525885105133,0.1982525885105133,0.17731255292892456,61,0,0,0.0,0,0.0,0.0,0.0
25,0.0,0.0,,0.36547306409248925,1.2284501791000366,0.002846389120902429,0.07517648813052055,0.07517648813052055,0.07632595682755494,98,1,23,23.0,0,0.0,0.0,0.0
23,0.0,0.0,,0.12599992752075195,1.8695000410079956,-0.011324076250196173,-0.4119878737335531,-0.4119878737335531,-0.4282011625828681,70,1,41,41.0,0,0.0,0.0,0.0
12,0.0,0.0,,0.41154956817626953,3.2725090980529785,0.0050232042454024664,0.14245443046092987,0.14245443046092987,0.1301560401916504,78,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,0.869999885559082,0.0,0.0071669815988267245,0.4673283100128174,0.4673283100128174,0.41610634326934814,107,0,0,0.0,0,0.0,0.0,0.0
6,0.0,0.0,,0.35989999771118164,0.0,-0.0007586365567583654,0.1452196091413498,0.1452196091413498,0.12849998474121094,21,0,0,0.0,0,0.0,0.0,0.0
19,0.0,0.0,,0.1439495086669922,1.1278495788574219,-0.004411441336667233,-0.14045004546642303,-0.14045004546642303,-0.15130621194839478,44,0,0,0.0,0,0.0,0.0,0.0
19,1.0,0.0,,0.607799768447876,2.7476999759674072,0.001601808102828435,0.22705291275285247,0.22705291275285247,0.23744994401931763,92,0,0,0.0,0,0.0,0.0,0.0
4,0.0,0.0,,0.6532497406005859,0.0,0.003841841279273249,0.42475876212120056,0.42475876212120056,0.3938748240470886,95,0,0,0.0,0,0.0,0.0,0.0
9,0.0,0.0,,0.4010000228881836,0.643651008605957,0.0011441009619783044,0.0910208597779274,0.0910208597779274,0.09124991297721863,114,0,0,0.0,1,7.0,2.675927180965977,4.2264709467368835
18,1.0,0.0,,0.4107999801635742,4.7629499435424805,-0.03778074180364027,-0.8785911691494477,-0.8785911691494477,-0.9687156233381717,13,1,55,55.0,0,0.0,0.0,0.0
